,Tour Place,Tour Package,Best Hotels,Nearest Resturant
0,Munnar,"'Munnar, Alleppey, Kovalam', '₹ 18,900*', '4 Nights / 5 Days'","['The Windy Mist Resort Munnar - ₹4,570 onwards - rating 9.6', 'Chandys Drizzle Drops - Munnar Top Station - ₹20,000 onwards - rating 9.5', 'The Tall Trees Munnar - ₹9,429 onwards - rating 9.4', 'The Mudhouse Marayoor - ₹9,000 onwards - rating 9.4', 'The Wild Trails Munnar Resort - ₹11,500 onwards - rating 9.4', 'Sitaram Mountain Retreat - Enter dates\nto see price - rating 9.3', 'Munnar Ice Queen Resorts - ₹4,750 onwards - rating 9.3', 'Pleasant Hill Resort - ₹5,500 onwards - rating 9.2', 'Chandys Windy Woods Munnar - ₹11,000 onwards - rating 9.2', ' Windermere Estate - ₹12,000 onwards - rating 9.2', ' The Panoramic Getaway Hotel - Enter dates\nto see price - rating 9.2', ' Haze and Kites Munnar - ₹6,716 onwards - rating 9.2', ' The Panoramic Getaway - ₹9,800 onwards - rating 9.0', ' Blanket Hotel & Spa - ₹10,500 onwards - rating 9.0', ' Riverbench Homestay Munnar, Anaviratty - ₹2,000 onwards - rating 9.9', ' Blackberry Hills Munnar- Nature Resort & Spa - ₹8,500 onwards - rating 8.9', ' Sprise Munnar Resort and Spa - ₹6,500 onwards - rating 8.9', ' Misty Range Resorts - ₹3,680 onwards - rating 8.9', ' Winter Note Resorts - ₹7,499 onwards - rating 8.9', ' Flower Valley Plantation Homestay - ₹4,100 onwards - rating 9.8', ' Grace Inn Munnar Homestay - ₹3,000 onwards - rating 9.8', ' Amber Dale Luxury Hotel and Spa - Enter dates\nto see price - rating 8.8', ' Elephant Passage Resort Munnar - ₹7,129 onwards - rating 8.8', ' SpiceTree Munnar - ₹14,500 onwards - rating 8.8', ' Chithirapuram Palace - ₹4,500 onwards - rating 8.7', ' Swiss County Resort - Enter dates\nto see price - rating 8.7', ' The Cliff Resort, Munnar - ₹4,500 onwards - rating 8.7', ' RJ ROSS RAMAPURAM - ₹3,299 onwards - rating 8.7', ' Eucalyptus Resort Munnar - ₹3,989 onwards - rating 8.7', ' Maliyeckal Homestay - ₹1,620 onwards - rating 9.6', ' Blackcherry Munnar - ₹1,860 onwards - rating 9.6', "" Soly's Villa Homestay - ₹899 onwards - rating 9.6"", ' Villoonnickal Homestay - ₹2,177 onwards - rating 9.6', ' Fab - Bamboo Hut with Open Shower - ₹2,609 onwards - rating 9.6', ' Olive Golden Ridge Resort - Enter dates\nto see price - rating 8.7', ' Elephant Passage - ₹8,499 onwards - rating 8.6', ' The Leaf Munnar - ₹6,949 onwards - rating 8.6', ' Edens Munnar - ₹3,420 onwards - rating 8.6', ' The Fog Munnar (Resort & Spa) - ₹6,800 onwards - rating 8.6', ' The Siena Village - ₹5,500 onwards - rating 8.6', ' Zenha Resorts - ₹2,500 onwards - rating 8.6', ' The Nirvana Resort Munnar - ₹4,750 onwards - rating 8.6', ' EAST STAVANGER - ₹1,785 onwards - rating 9.6', ' Lakezone Holiday Resort - ₹2,700 onwards - rating 8.6', ' Thoppil Homestay Munnar - ₹1,950 onwards - rating 9.5', ' View Valley Homestay - ₹1,800 onwards - rating 9.5', ' Fab Valley Homestay - ₹1,559 onwards - rating 9.5', ' Grand Plaza - ₹4,462 onwards - rating 8.5', ' Kurinji Wanderlust Resort Munnar - ₹1,979 onwards - rating 8.5', ' Green Valley Vista - ₹1,000 onwards - rating 8.5']","['Copper Castle - Restaurant', 'SN Restaurant', 'Sree Mahaveer Bhojanalaya', 'Taste the Brews', 'Saravana Bhavan', 'Eastend', 'DTPC Food Court', 'Ali Baba & 41 Dishes']"
1,Munnar,"'Munnar, Thekkady, Alleppey', '₹ 19,000*', '4 Nights / 5 Days'","['The Windy Mist Resort Munnar - ₹4,570 onwards - rating 9.6', 'Chandys Drizzle Drops - Munnar Top Station - ₹20,000 onwards - rating 9.5', 'The Tall Trees Munnar - ₹9,429 onwards - rating 9.4', 'The Mudhouse Marayoor - ₹9,000 onwards - rating 9.4', 'The Wild Trails Munnar Resort - ₹11,500 onwards - rating 9.4', 'Sitaram Mountain Retreat - Enter dates\nto see price - rating 9.3', 'Munnar Ice Queen Resorts - ₹4,750 onwards - rating 9.3', 'Pleasant Hill Resort - ₹5,500 onwards - rating 9.2', 'Chandys Windy Woods Munnar - ₹11,000 onwards - rating 9.2', ' Windermere Estate - ₹12,000 onwards - rating 9.2', ' The Panoramic Getaway Hotel - Enter dates\nto see price - rating 9.2', ' Haze and Kites Munnar - ₹6,716 onwards - rating 9.2', ' The Panoramic Getaway - ₹9,800 onwards - rating 9.0', ' Blanket Hotel & Spa - ₹10,500 onwards - rating 9.0', ' Riverbench Homestay Munnar, Anaviratty - ₹2,000 onwards - rating 9.9', ' Blackberry Hills Munnar- Nature Resort & Spa - ₹8,500 onwards - rating 8.9', ' Sprise Munnar Resort and Spa - ₹6,500 onwards - rating 8.9', ' Misty Range Resorts - ₹3,680 onwards - rating 8.9', ' Winter Note Resorts - ₹7,499 onwards - rating 8.9', ' Flower Valley Plantation Homestay - ₹4,100 onwards - rating 9.8', ' Grace Inn Munnar Homestay - ₹3,000 onwards - rating 9.8', ' Amber Dale Luxury Hotel and Spa - Enter dates\nto see price - rating 8.8', ' Elephant Passage Resort Munnar - ₹7,129 onwards - rating 8.8', ' SpiceTree Munnar - ₹14,500 onwards - rating 8.8', ' Chithirapuram Palace - ₹4,500 onwards - rating 8.7', ' Swiss County Resort - Enter dates\nto see price - rating 8.7', ' The Cliff Resort, Munnar - ₹4,500 onwards - rating 8.7', ' RJ ROSS RAMAPURAM - ₹3,299 onwards - rating 8.7', ' Eucalyptus Resort Munnar - ₹3,989 onwards - rating 8.7', ' Maliyeckal Homestay - ₹1,620 onwards - rating 9.6', ' Blackcherry Munnar - ₹1,860 onwards - rating 9.6', "" Soly's Villa Homestay - ₹899 onwards - rating 9.6"", ' Villoonnickal Homestay - ₹2,177 onwards - rating 9.6', ' Fab - Bamboo Hut with Open Shower - ₹2,609 onwards - rating 9.6', ' Olive Golden Ridge Resort - Enter dates\nto see price - rating 8.7', ' Elephant Passage - ₹8,499 onwards - rating 8.6', ' The Leaf Munnar - ₹6,949 onwards - rating 8.6', ' Edens Munnar - ₹3,420 onwards - rating 8.6', ' The Fog Munnar (Resort & Spa) - ₹6,800 onwards - rating 8.6', ' The Siena Village - ₹5,500 onwards - rating 8.6', ' Zenha Resorts - ₹2,500 onwards - rating 8.6', ' The Nirvana Resort Munnar - ₹4,750 onwards - rating 8.6', ' EAST STAVANGER - ₹1,785 onwards - rating 9.6', ' Lakezone Holiday Resort - ₹2,700 onwards - rating 8.6', ' Thoppil Homestay Munnar - ₹1,950 onwards - rating 9.5', ' View Valley Homestay - ₹1,800 onwards - rating 9.5', ' Fab Valley Homestay - ₹1,559 onwards - rating 9.5', ' Grand Plaza - ₹4,462 onwards - rating 8.5', ' Kurinji Wanderlust Resort Munnar - ₹1,979 onwards - rating 8.5', ' Green Valley Vista - ₹1,000 onwards - rating 8.5']","['Copper Castle - Restaurant', 'SN Restaurant', 'Sree Mahaveer Bhojanalaya', 'Taste the Brews', 'Saravana Bhavan', 'Eastend', 'DTPC Food Court', 'Ali Baba & 41 Dishes']"
2,Munnar,"'Kochi, Munnar, Alleppey', '₹ 14,300*', '3 Nights / 4 Days'","['The Windy Mist Resort Munnar - ₹4,570 onwards - rating 9.6', 'Chandys Drizzle Drops - Munnar Top Station - ₹20,000 onwards - rating 9.5', 'The Tall Trees Munnar - ₹9,429 onwards - rating 9.4', 'The Mudhouse Marayoor - ₹9,000 onwards - rating 9.4', 'The Wild Trails Munnar Resort - ₹11,500 onwards - rating 9.4', 'Sitaram Mountain Retreat - Enter dates\nto see price - rating 9.3', 'Munnar Ice Queen Resorts - ₹4,750 onwards - rating 9.3', 'Pleasant Hill Resort - ₹5,500 onwards - rating 9.2', 'Chandys Windy Woods Munnar - ₹11,000 onwards - rating 9.2', ' Windermere Estate - ₹12,000 onwards - rating 9.2', ' The Panoramic Getaway Hotel - Enter dates\nto see price - rating 9.2', ' Haze and Kites Munnar - ₹6,716 onwards - rating 9.2', ' The Panoramic Getaway - ₹9,800 onwards - rating 9.0', ' Blanket Hotel & Spa - ₹10,500 onwards - rating 9.0', ' Riverbench Homestay Munnar, Anaviratty - ₹2,000 onwards - rating 9.9', ' Blackberry Hills Munnar- Nature Resort & Spa - ₹8,500 onwards - rating 8.9', ' Sprise Munnar Resort and Spa - ₹6,500 onwards - rating 8.9', ' Misty Range Resorts - ₹3,680 onwards - rating 8.9', ' Winter Note Resorts - ₹7,499 onwards - rating 8.9', ' Flower Valley Plantation Homestay - ₹4,100 onwards - rating 9.8', ' Grace Inn Munnar Homestay - ₹3,000 onwards - rating 9.8', ' Amber Dale Luxury Hotel and Spa - Enter dates\nto see price - rating 8.8', ' Elephant Passage Resort Munnar - ₹7,129 onwards - rating 8.8', ' SpiceTree Munnar - ₹14,500 onwards - rating 8.8', ' Chithirapuram Palace - ₹4,500 onwards - rating 8.7', ' Swiss County Resort - Enter dates\nto see price - rating 8.7', ' The Cliff Resort, Munnar - ₹4,500 onwards - rating 8.7', ' RJ ROSS RAMAPURAM - ₹3,299 onwards - rating 8.7', ' Eucalyptus Resort Munnar - ₹3,989 onwards - rating 8.7', ' Maliyeckal Homestay - ₹1,620 onwards - rating 9.6', ' Blackcherry Munnar - ₹1,860 onwards - rating 9.6', "" Soly's Villa Homestay - ₹899 onwards - rating 9.6"", ' Villoonnickal Homestay - ₹2,177 onwards - rating 9.6', ' Fab - Bamboo Hut with Open Shower - ₹2,609 onwards - rating 9.6', ' Olive Golden Ridge Resort - Enter dates\nto see price - rating 8.7', ' Elephant Passage - ₹8,499 onwards - rating 8.6', ' The Leaf Munnar - ₹6,949 onwards - rating 8.6', ' Edens Munnar - ₹3,420 onwards - rating 8.6', ' The Fog Munnar (Resort & Spa) - ₹6,800 onwards - rating 8.6', ' The Siena Village - ₹5,500 onwards - rating 8.6', ' Zenha Resorts - ₹2,500 onwards - rating 8.6', ' The Nirvana Resort Munnar - ₹4,750 onwards - rating 8.6', ' EAST STAVANGER - ₹1,785 onwards - rating 9.6', ' Lakezone Holiday Resort - ₹2,700 onwards - rating 8.6', ' Thoppil Homestay Munnar - ₹1,950 onwards - rating 9.5', ' View Valley Homestay - ₹1,800 onwards - rating 9.5', ' Fab Valley Homestay - ₹1,559 onwards - rating 9.5', ' Grand Plaza - ₹4,462 onwards - rating 8.5', ' Kurinji Wanderlust Resort Munnar - ₹1,979 onwards - rating 8.5', ' Green Valley Vista - ₹1,000 onwards - rating 8.5']","['Copper Castle - Restaurant', 'SN Restaurant', 'Sree Mahaveer Bhojanalaya', 'Taste the Brews', 'Saravana Bhavan', 'Eastend', 'DTPC Food Court', 'Ali Baba & 41 Dishes']"
3,Munnar,"'Munnar, Alleppey', '₹ 12,900*', '3 Nights / 4 Days'","['The Windy Mist Resort Munnar - ₹4,570 onwards - rating 9.6', 'Chandys Drizzle Drops - Munnar Top Station - ₹20,000 onwards - rating 9.5', 'The Tall Trees Munnar - ₹9,429 onwards - rating 9.4', 'The Mudhouse Marayoor - ₹9,000 onwards - rating 9.4', 'The Wild Trails Munnar Resort - ₹11,500 onwards - rating 9.4', 'Sitaram Mountain Retreat - Enter dates\nto see price - rating 9.3', 'Munnar Ice Queen Resorts - ₹4,750 onwards - rating 9.3', 'Pleasant Hill Resort - ₹5,500 onwards - rating 9.2', 'Chandys Windy Woods Munnar - ₹11,000 onwards - rating 9.2', ' Windermere Estate - ₹12,000 onwards - rating 9.2', ' The Panoramic Getaway Hotel - Enter dates\nto see price - rating 9.2', ' Haze and Kites Munnar - ₹6,716 onwards - rating 9.2', ' The Panoramic Getaway - ₹9,800 onwards - rating 9.0', ' Blanket Hotel & Spa - ₹10,500 onwards - rating 9.0', ' Riverbench Homestay Munnar, Anaviratty - ₹2,000 onwards - rating 9.9', ' Blackberry Hills Munnar- Nature Resort & Spa - ₹8,500 onwards - rating 8.9', ' Sprise Munnar Resort and Spa - ₹6,500 onwards - rating 8.9', ' Misty Range Resorts - ₹3,680 onwards - rating 8.9', ' Winter Note Resorts - ₹7,499 onwards - rating 8.9', ' Flower Valley Plantation Homestay - ₹4,100 onwards - rating 9.8', ' Grace Inn Munnar Homestay - ₹3,000 onwards - rating 9.8', ' Amber Dale Luxury Hotel and Spa - Enter dates\nto see price - rating 8.8', ' Elephant Passage Resort Munnar - ₹7,129 onwards - rating 8.8', ' SpiceTree Munnar - ₹14,500 onwards - rating 8.8', ' Chithirapuram Palace - ₹4,500 onwards - rating 8.7', ' Swiss County Resort - Enter dates\nto see price - rating 8.7', ' The Cliff Resort, Munnar - ₹4,500 onwards - rating 8.7', ' RJ ROSS RAMAPURAM - ₹3,299 onwards - rating 8.7', ' Eucalyptus Resort Munnar - ₹3,989 onwards - rating 8.7', ' Maliyeckal Homestay - ₹1,620 onwards - rating 9.6', ' Blackcherry Munnar - ₹1,860 onwards - rating 9.6', "" Soly's Villa Homestay - ₹899 onwards - rating 9.6"", ' Villoonnickal Homestay - ₹2,177 onwards - rating 9.6', ' Fab - Bamboo Hut with Open Shower - ₹2,609 onwards - rating 9.6', ' Olive Golden Ridge Resort - Enter dates\nto see price - rating 8.7', ' Elephant Passage - ₹8,499 onwards - rating 8.6', ' The Leaf Munnar - ₹6,949 onwards - rating 8.6', ' Edens Munnar - ₹3,420 onwards - rating 8.6', ' The Fog Munnar (Resort & Spa) - ₹6,800 onwards - rating 8.6', ' The Siena Village - ₹5,500 onwards - rating 8.6', ' Zenha Resorts - ₹2,500 onwards - rating 8.6', ' The Nirvana Resort Munnar - ₹4,750 onwards - rating 8.6', ' EAST STAVANGER - ₹1,785 onwards - rating 9.6', ' Lakezone Holiday Resort - ₹2,700 onwards - rating 8.6', ' Thoppil Homestay Munnar - ₹1,950 onwards - rating 9.5', ' View Valley Homestay - ₹1,800 onwards - rating 9.5', ' Fab Valley Homestay - ₹1,559 onwards - rating 9.5', ' Grand Plaza - ₹4,462 onwards - rating 8.5', ' Kurinji Wanderlust Resort Munnar - ₹1,979 onwards - rating 8.5', ' Green Valley Vista - ₹1,000 onwards - rating 8.5']","['Copper Castle - Restaurant', 'SN Restaurant', 'Sree Mahaveer Bhojanalaya', 'Taste the Brews', 'Saravana Bhavan', 'Eastend', 'DTPC Food Court', 'Ali Baba & 41 Dishes']"
4,Munnar,"'Munnar, Thekkady, Kovalam, Kanyakumari, Alleppey', '₹ 28,700*', '7 Nights / 8 Days']]","['The Windy Mist Resort Munnar - ₹4,570 onwards - rating 9.6', 'Chandys Drizzle Drops - Munnar Top Station - ₹20,000 onwards - rating 9.5', 'The Tall Trees Munnar - ₹9,429 onwards - rating 9.4', 'The Mudhouse Marayoor - ₹9,000 onwards - rating 9.4', 'The Wild Trails Munnar Resort - ₹11,500 onwards - rating 9.4', 'Sitaram Mountain Retreat - Enter dates\nto see price - rating 9.3', 'Munnar Ice Queen Resorts - ₹4,750 onwards - rating 9.3', 'Pleasant Hill Resort - ₹5,500 onwards - rating 9.2', 'Chandys Windy Woods Munnar - ₹11,000 onwards - rating 9.2', ' Windermere Estate - ₹12,000 onwards - rating 9.2', ' The Panoramic Getaway Hotel - Enter dates\nto see price - rating 9.2', ' Haze and Kites Munnar - ₹6,716 onwards - rating 9.2', ' The Panoramic Getaway - ₹9,800 onwards - rating 9.0', ' Blanket Hotel & Spa - ₹10,500 onwards - rating 9.0', ' Riverbench Homestay Munnar, Anaviratty - ₹2,000 onwards - rating 9.9', ' Blackberry Hills Munnar- Nature Resort & Spa - ₹8,500 onwards - rating 8.9', ' Sprise Munnar Resort and Spa - ₹6,500 onwards - rating 8.9', ' Misty Range Resorts - ₹3,680 onwards - rating 8.9', ' Winter Note Resorts - ₹7,499 onwards - rating 8.9', ' Flower Valley Plantation Homestay - ₹4,100 onwards - rating 9.8', ' Grace Inn Munnar Homestay - ₹3,000 onwards - rating 9.8', ' Amber Dale Luxury Hotel and Spa - Enter dates\nto see price - rating 8.8', ' Elephant Passage Resort Munnar - ₹7,129 onwards - rating 8.8', ' SpiceTree Munnar - ₹14,500 onwards - rating 8.8', ' Chithirapuram Palace - ₹4,500 onwards - rating 8.7', ' Swiss County Resort - Enter dates\nto see price - rating 8.7', ' The Cliff Resort, Munnar - ₹4,500 onwards - rating 8.7', ' RJ ROSS RAMAPURAM - ₹3,299 onwards - rating 8.7', ' Eucalyptus Resort Munnar - ₹3,989 onwards - rating 8.7', ' Maliyeckal Homestay - ₹1,620 onwards - rating 9.6', ' Blackcherry Munnar - ₹1,860 onwards - rating 9.6', "" Soly's Villa Homestay - ₹899 onwards - rating 9.6"", ' Villoonnickal Homestay - ₹2,177 onwards - rating 9.6', ' Fab - Bamboo Hut with Open Shower - ₹2,609 onwards - rating 9.6', ' Olive Golden Ridge Resort - Enter dates\nto see price - rating 8.7', ' Elephant Passage - ₹8,499 onwards - rating 8.6', ' The Leaf Munnar - ₹6,949 onwards - rating 8.6', ' Edens Munnar - ₹3,420 onwards - rating 8.6', ' The Fog Munnar (Resort & Spa) - ₹6,800 onwards - rating 8.6', ' The Siena Village - ₹5,500 onwards - rating 8.6', ' Zenha Resorts - ₹2,500 onwards - rating 8.6', ' The Nirvana Resort Munnar - ₹4,750 onwards - rating 8.6', ' EAST STAVANGER - ₹1,785 onwards - rating 9.6', ' Lakezone Holiday Resort - ₹2,700 onwards - rating 8.6', ' Thoppil Homestay Munnar - ₹1,950 onwards - rating 9.5', ' View Valley Homestay - ₹1,800 onwards - rating 9.5', ' Fab Valley Homestay - ₹1,559 onwards - rating 9.5', ' Grand Plaza - ₹4,462 onwards - rating 8.5', ' Kurinji Wanderlust Resort Munnar - ₹1,979 onwards - rating 8.5', ' Green Valley Vista - ₹1,000 onwards - rating 8.5']","['Copper Castle - Restaurant', 'SN Restaurant', 'Sree Mahaveer Bhojanalaya', 'Taste the Brews', 'Saravana Bhavan', 'Eastend', 'DTPC Food Court', 'Ali Baba & 41 Dishes']"
5,Alleppey,"'Alleppey, Munnar', '₹ 11,500*', '2 Nights / 3 Days'","['Marari Beach Bungalow - ₹10,260 onwards - rating 9.8', 'Alleppey Beach Garden - ₹3,570 onwards - rating 9.7', 'Flamingo Boutique Villa - ₹5,700 onwards - rating 9.2', 'Ameya Kerala - ₹7,768 onwards - rating 9.2', 'Xandari Pearl Resort - ₹12,556 onwards - rating 9.2', 'Lemon Dew Beach House, Alleppey Beach - ₹1,200 onwards - rating 9.1', 'Kondai Lip - Enter dates\nto see price - rating 9.1', 'Marari Green Villas - ₹4,950 onwards - rating 9.1', 'Marari Beach Resort - CGH Earth - ₹21,779 onwards - rating 9.0', ' Bamboo Lagoon Backwater Front Resort - ₹4,500 onwards - rating 9.0', ' Casa Orchid - ₹2,000 onwards - rating 8.9', ' Marari Ebin Charlys - ₹2,000 onwards - rating 9.8', ' Treebo Tryst Vahada - ₹4,748 onwards - rating 8.8', ' Paddy N Canal Homestay - ₹1,200 onwards - rating 9.7', ' Marari Dreamz Bed and Breakfast - ₹4,958 onwards - rating 9.7', ' Abad Turtle Beach - ₹8,898 onwards - rating 8.7', ' Classic Regency - ₹8,000 onwards - rating 8.7', ' Alleppey Haven Beach Villa - ₹5,200 onwards - rating 8.7', ' Kalappura Houseboats & Tours - ₹18,000 onwards - rating 9.6', ' Snehatheeram Homestay - ₹2,000 onwards - rating 9.6', ' Venitia Homestay - ₹1,500 onwards - rating 9.6', ' Bella Beach Villa - ₹1,500 onwards - rating 9.6', ' Marari Coastal Dreams Home Stay - ₹1,500 onwards - rating 9.6', ' Mandaram villas - ₹5,500 onwards - rating 9.6', ' Peacock Villa Marari - ₹1,500 onwards - rating 9.6', ' Marari Charlys Homestay - ₹1,732 onwards - rating 9.6', ' Oceana Hills Residency - ₹3,240 onwards - rating 8.6', ' Venice Iva Residency - ₹2,750 onwards - rating 8.6', ' Abad Turtle Beach Resort Mararikulam - Enter dates\nto see price - rating 8.6', ' Marari PeterLand - ₹1,250 onwards - rating 9.5', ' Telma Beach Homestay - ₹1,400 onwards - rating 9.5', ' Spice Coast Cruises - Houseboat - ₹25,338 onwards - rating 9.5', ' Marari Babu Homestay - ₹1,600 onwards - rating 9.5', ' Marari Nest Beach Homestay - ₹2,300 onwards - rating 9.5', ' Malayalam Lake Resort - ₹2,188 onwards - rating 8.5', ' The World Backwaters - ₹5,503 onwards - rating 8.5', ' Cyrus Resort by Tolins Hotels & Resorts - Enter dates\nto see price - rating 8.5', "" Marari Xavier's Inn - ₹2,090 onwards - rating 9.4"", ' The Mayflower - Heritage Villa - ₹3,500 onwards - rating 9.4', ' Asthamaya Beach Homestay - ₹3,400 onwards - rating 9.4', ' Marari Adonis Beach Villa - ₹2,000 onwards - rating 9.4', ' Marari Nadiya - ₹1,500 onwards - rating 9.4', ' Marari Anandu Beach Villa - ₹1,530 onwards - rating 9.4', ' Vintage Villa - ₹2,700 onwards - rating 9.4', "" Angels' homestay Marari - ₹1,100 onwards - rating 9.4"", ' Marari Secret Beach Yoga Homestay - ₹1,300 onwards - rating 9.4', ' Bliss Beach Villa - ₹2,599 onwards - rating 9.4', "" MARARI GOD's OWN VILLA - ₹2,700 onwards - rating 9.8"", ' Shalom Beach Residency - ₹1,999 onwards - rating 8.4', ' Xandari Pearl Beach Resort - ₹14,160 onwards - rating 8.4']","['Kream Korner', 'Royal Park Hotel', 'Cafe Katamaran', 'Thaff', 'Chakara', 'Royale Chimney', 'Le Coffee Time', 'Halais', 'Cochin Majlis', ' Vembanad Restaurant', ' Harbour Restaurant', ' Mushroom', ' Dreamers']"
6,Alleppey,"'Munnar, Thekkady, Alleppey', '₹ 19,000*', '4 Nights / 5 Days'","['Marari Beach Bungalow - ₹10,260 onwards - rating 9.8', 'Alleppey Beach Garden - ₹3,570 onwards - rating 9.7', 'Flamingo Boutique Villa - ₹5,700 onwards - rating 9.2', 'Ameya Kerala - ₹7,768 onwards - rating 9.2', 'Xandari Pearl Resort - ₹12,556 onwards - rating 9.2', 'Lemon Dew Beach House, Alleppey Beach - ₹1,200 onwards - rating 9.1', 'Kondai Lip - Enter dates\nto see price - rating 9.1', 'Marari Green Villas - ₹4,950 onwards - rating 9.1', 'Marari Beach Resort - CGH Earth - ₹21,779 onwards - rating 9.0', ' Bamboo Lagoon Backwater Front Resort - ₹4,500 onwards - rating 9.0', ' Casa Orchid - ₹2,000 onwards - rating 8.9', ' Marari Ebin Charlys - ₹2,000 onwards - rating 9.8', ' Treebo Tryst Vahada - ₹4,748 onwards - rating 8.8', ' Paddy N Canal Homestay - ₹1,200 onwards - rating 9.7', ' Marari Dreamz Bed and Breakfast - ₹4,958 onwards - rating 9.7', ' Abad Turtle Beach - ₹8,898 onwards - rating 8.7', ' Classic Regency - ₹8,000 onwards - rating 8.7', ' Alleppey Haven Beach Villa - ₹5,200 onwards - rating 8.7', ' Kalappura Houseboats & Tours - ₹18,000 onwards - rating 9.6', ' Snehatheeram Homestay - ₹2,000 onwards - rating 9.6', ' Venitia Homestay - ₹1,500 onwards - rating 9.6', ' Bella Beach Villa - ₹1,500 onwards - rating 9.6', ' Marari Coastal Dreams Home Stay - ₹1,500 onwards - rating 9.6', ' Mandaram villas - ₹5,500 onwards - rating 9.6', ' Peacock Villa Marari - ₹1,500 onwards - rating 9.6', ' Marari Charlys Homestay - ₹1,732 onwards - rating 9.6', ' Oceana Hills Residency - ₹3,240 onwards - rating 8.6', ' Venice Iva Residency - ₹2,750 onwards - rating 8.6', ' Abad Turtle Beach Resort Mararikulam - Enter dates\nto see price - rating 8.6', ' Marari PeterLand - ₹1,250 onwards - rating 9.5', ' Telma Beach Homestay - ₹1,400 onwards - rating 9.5', ' Spice Coast Cruises - Houseboat - ₹25,338 onwards - rating 9.5', ' Marari Babu Homestay - ₹1,600 onwards - rating 9.5', ' Marari Nest Beach Homestay - ₹2,300 onwards - rating 9.5', ' Malayalam Lake Resort - ₹2,188 onwards - rating 8.5', ' The World Backwaters - ₹5,503 onwards - rating 8.5', ' Cyrus Resort by Tolins Hotels & Resorts - Enter dates\nto see price - rating 8.5', "" Marari Xavier's Inn - ₹2,090 onwards - rating 9.4"", ' The Mayflower - Heritage Villa - ₹3,500 onwards - rating 9.4', ' Asthamaya Beach Homestay - ₹3,400 onwards - rating 9.4', ' Marari Adonis Beach Villa - ₹2,000 onwards - rating 9.4', ' Marari Nadiya - ₹1,500 onwards - rating 9.4', ' Marari Anandu Beach Villa - ₹1,530 onwards - rating 9.4', ' Vintage Villa - ₹2,700 onwards - rating 9.4', "" Angels' homestay Marari - ₹1,100 onwards - rating 9.4"", ' Marari Secret Beach Yoga Homestay - ₹1,300 onwards - rating 9.4', ' Bliss Beach Villa - ₹2,599 onwards - rating 9.4', "" MARARI GOD's OWN VILLA - ₹2,700 onwards - rating 9.8"", ' Shalom Beach Residency - ₹1,999 onwards - rating 8.4', ' Xandari Pearl Beach Resort - ₹14,160 onwards - rating 8.4']","['Kream Korner', 'Royal Park Hotel', 'Cafe Katamaran', 'Thaff', 'Chakara', 'Royale Chimney', 'Le Coffee Time', 'Halais', 'Cochin Majlis', ' Vembanad Restaurant', ' Harbour Restaurant', ' Mushroom', ' Dreamers']"
